Rentrée scolaire;Dénomination principale;Patronyme;Secteur;Numéro_etablissement;Nombre d'élèves total (nombre d'élèves dans les formations du 1er cycle du 2nd degré et non du nombre total d'élèves inscrits dans l'établissement, les DIMA et les dispositifs-relais sont exclus);Nombre de 6èmes LV1 allemand;Nombre de 6èmes LV1 anglais;Nombre de 6èmes LV1 espagnol;Nombre de 6èmes LV1 autres langues;Nombre de 6èmes LV2 allemand;Nombre de 6èmes LV2 anglais;Nombre de 6èmes LV2 espagnol;Nombre de 6èmes LV2 italien;Nombre de 6èmes LV2 autres langues;Nombre de 5èmes LV1 allemand;Nombre de 5èmes LV1 anglais;Nombre de 5èmes LV1 espagnol;Nombre de 5èmes LV1 autres langues;Nombre de 5èmes LV2 allemand;Nombre de 5èmes LV2 anglais;Nombre de 5èmes LV2 espagnol;Nombre de 5èmes LV2 italien;Nombre de 5èmes LV2 autres langues;Nombre de 4èmes LV1 allemand;Nombre de 4èmes LV1 anglais;Nombre de 4èmes LV1 espagnol;Nombre de 4èmes LV1 autres langues;Nombre de 4èmes LV2 allemand;Nombre de 4èmes LV2 anglais;Nombre de 4èmes LV2 espagnol;Nombre de 4èmes LV2 italien;Nombre de 4èmes LV2 autres langues;Nombre de 3èmes LV1 allemand;Nombre de 3èmes LV1 anglais;Nombre de 3èmes LV1 espagnol;Nombre de 3èmes LV1 autres langues;Nombre de 3èmes LV2 allemand;Nombre de 3èmes LV2 anglais;Nombre de 3èmes LV2 espagnol;Nombre de 3èmes LV2 italien;Nombre de 3èmes LV2 autres langues;2ndes PRO LV1 allemand;2ndes PRO LV1 anglais;2ndes PRO LV1 espagnol;2ndes PRO LV1 autres langues;2ndes PRO LV2 allemand;2ndes PRO LV2 anglais;2ndes PRO LV2 espagnol;2ndes PRO LV2 italien;2ndes PRO LV2 autres langues;1ères PRO LV1 allemand;1ères PRO LV1 anglais;1ères PRO LV1 espagnol;1ères PRO LV1 autres langues;1ères PRO LV2 allemand;1ères PRO LV2 anglais;1ères PRO LV2 espagnol;1ères PRO LV2 italien;1ères PRO LV2 autres langues;Terminales PRO LV1 allemand;Terminales PRO LV1 anglais;Terminales PRO LV1 espagnol;Terminales PRO LV1 autres langues;Terminales PRO LV2 allemand;Terminales PRO LV2 anglais;Terminales PRO LV2 espagnol;Terminales PRO LV2 italien;Terminales PRO LV2 autres langues;2ndes GT LV1 allemand;2ndes GT LV1 anglais;2ndes GT LV1 espagnol;2ndes GT LV1 autres langues;2ndes GT LV2 allemand;2ndes GT LV2 anglais;2ndes GT LV2 espagnol;2ndes GT LV2 italien;2ndes GT LV2 autres langues;1ères G LV1 allemand;1ères G LV1 anglais;1ères G LV1 espagnol;1ères G LV1 autres langues;1ères G LV2 allemand;1ères G LV2 anglais;1ères G LV2 espagnol;1ères G LV2 italien;1ères G LV2 autres langues;1ères STI2D LV1 allemand;1ères STI2D LV1 anglais;1ères STI2D LV1 espagnol;1ères STI2D LV1 autres langues;1ères STI2D LV2 allemand;1ères STI2D LV2 anglais;1ères STI2D LV2 espagnol;1ères STI2D LV2 italien;1ères STI2D LV2 autres langues;1ères STL LV1 allemand;1ères STL LV1 anglais;1ères STL LV1 espagnol;1ères STL LV1 autres langues;1ères STL LV2 allemand;1ères STL LV2 anglais;1ères STL LV2 espagnol;1ères STL LV2 italien;1ères STL LV2 autres langues;1ères STMG LV1 allemand;1ères STMG LV1 anglais;1ères STMG LV1 espagnol;1ères STMG LV1 autres langues;1ères STMG LV2 allemand;1ères STMG LV2 anglais;1ères STMG LV2 espagnol;1ères STMG LV2 italien;1ères STMG LV2 autres langues;1ères ST2S LV1 allemand;1ères ST2S LV1 anglais;1ères ST2S LV1 espagnol;1ères ST2S LV1 autres langues;1ères ST2S LV2 allemand;1ères ST2S LV2 anglais;1ères ST2S LV2 espagnol;1ères ST2S LV2 italien;1ères STD2A LV1 allemand;1ères STD2A LV1 anglais;1ères STD2A LV1 espagnol;1ères STD2A LV1 autres langues;1ères STD2A LV2 allemand;1ères STD2A LV2 anglais;1ères STD2A LV2 espagnol;1ères STD2A LV2 italien;1ères STD2A LV2 autres langues;Terminales G LV1 allemand;Terminales G LV1 anglais;Terminales G LV1 espagnol;Terminales G LV1 autres langues;Terminales G LV2 allemand;Terminales G LV2 anglais;Terminales G LV2 espagnol;Terminales G LV2 italien;Terminales G LV2 autres langues;Terminales STI2D LV1 allemand;Terminales STI2D LV1 anglais;Terminales STI2D LV1 espagnol;Terminales STI2D LV1 autres langues;Terminales STI2D LV2 allemand;Terminales STI2D LV2 anglais;Terminales STI2D LV2 espagnol;Terminales STI2D LV2 italien;Terminales STI2D LV2 autres langues;Terminales STL LV1 allemand;Terminales STL LV1 anglais;Terminales STL LV1 espagnol;Terminales STL LV1 autres langues;Terminales STL LV2 allemand;Terminales STL LV2 anglais;Terminales STL LV2 espagnol;Terminales STL LV2 italien;Terminales STL LV2 autres langues;Terminales STMG LV1 allemand;Terminales STMG LV1 anglais;Terminales STMG LV1 espagnol;Terminales STMG LV1 autres langues;Terminales STMG LV2 allemand;Terminales STMG LV2 anglais;Terminales STMG LV2 espagnol;Terminales STMG LV2 italien;Terminales Terminales STMG LV2 autres langues;Terminales ST2S LV1 allemand;Terminales ST2S LV1 anglais;Terminales ST2S LV1 espagnol;Terminales ST2S LV1 autres langues;Terminales ST2S LV2 allemand;Terminales ST2S LV2 anglais;Terminales ST2S LV2 espagnol;Terminales ST2S LV2 italien;Terminales ST2S LV2 autres langues;Terminales STD2A LV1 allemand;Terminales STD2A LV1 anglais;Terminales STD2A LV1 espagnol;Terminales STD2A LV1 autres langues;Terminales STD2A LV2 allemand;Terminales STD2A LV2 anglais;Terminales STD2A LV2 espagnol;Terminales STD2A LV2 italien;Terminales STD2A LV2 autres langues;Localisation;IPS_Ensemble_GT_PRO_2022;IPS_voie_GT_2022;IPS_voie_PRO_2022;Appellation_officielle;Nature_etablissement;Tri_college_lycée;url
2021;LYCEE POLYVALENT;MARIE LAURENCIN;PUBLIC;0911962N;180.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;60.0;0.0;0;0.0;0.0;60.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;60.0;0.0;0.0;0;0;60;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.56325741830125, 2.440637633927038;113.3;117.0;89.1;Lycée polyvalent Marie Laurencin;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;COLLEGE;LES GOUSSONS;PUBLIC;0911354C;771.0;0.0;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;204.0;0.0;0.0;24.0;0.0;147.0;23.0;10.0;0.0;178.0;0.0;24.0;19.0;0.0;113.0;22.0;24.0;0.0;205.0;0.0;13.0;19.0;0.0;172.0;1.0;13.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.68712391147904, 2.1155732200822954;144.3;;;Collège Les Goussons;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LPO LYCEE DES METIERS;GASPARD MONGE;PUBLIC;0912142J;477.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;135.0;0.0;0;3.0;0.0;54.0;0.0;1.0;0.0;132.0;0.0;0.0;4.0;0.0;72.0;0.0;0.0;0.0;137.0;0.0;0.0;0;0;64;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.68574491605321, 2.346583013676203;97.1;102.7;87.2;Lycée polyvalent Gaspard Monge, lycée des métiers de l'automobile et de la logistique;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;COLLEGE PRIVE;SAINTE THERESE;PRIVE;0910817U;639.0;32.0;131.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;33.0;130.0;0.0;0.0;4.0;33.0;126.0;0.0;0.0;30.0;129.0;0.0;0.0;5.0;30.0;124.0;0.0;0.0;28.0;126.0;0.0;1.0;10.0;28.0;115.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.708184378664065, 2.454969670612948;133.9;;;Collège privé Sainte-Thérèse;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LPO LYCEE DES METIERS;ROBERT DOISNEAU;PUBLIC;0910620E;511.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;163.0;0.0;0;8.0;0.0;109.0;0.0;2.0;0.0;167.0;0.0;0.0;5.0;0.0;114.0;0.0;1.0;0.0;157.0;0.0;0.0;10;0;107;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.61309766332666, 2.4592777190707977;97.9;102.0;84.5;Lycée polyvalent Robert Doisneau, lycée des métiers des services aux entreprises et de l'industrie;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;COLLEGE;CHARLES PEGUY;PUBLIC;0911488Y;478.0;0.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;0.0;0.0;0.0;0.0;135.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;0.0;116.0;0.0;0.0;0.0;114.0;0.0;8.0;0.0;0.0;106.0;0.0;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.66586574959056, 2.3559378506025017;99.5;;;Collège Charles Péguy;COLLEGE;Collège;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LPO LYCEE DES METIERS;CHARLES BAUDELAIRE;PUBLIC;0911254U;656.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;171.0;0.0;0;0.0;0.0;87.0;0.0;0.0;0.0;167.0;0.0;0.0;0.0;0.0;87.0;0.0;0.0;0.0;135.0;0.0;0.0;0;0;85;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.63762492459821, 2.4339103792224206;86.5;;86.5;Lycée polyvalent Charles Baudelaire, lycée des métiers de la relation client, de la beauté, du soin et des services à la personne;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE POLYVALENT;MARIE LAURENCIN;PUBLIC;0911962N;180.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;60.0;0.0;0;0.0;0.0;60.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;60.0;0.0;0.0;0;0;60;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.56325741830125, 2.440637633927038;113.3;117.0;89.1;Lycée polyvalent Marie Laurencin;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LPO LYCEE DES METIERS;PAUL LANGEVIN;PUBLIC;0912163G;516.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;155.0;0.0;0;0.0;0.0;155.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;163.0;0.0;0.0;0;0;163;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.62755445177284, 2.333522647858262;81.3;87.0;80.7;Lycée polyvalent Paul Langevin, lycée des métiers de la gestion et de la relation client;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LP LYCEE DES METIERS;NADAR;PUBLIC;0910755B;573.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;163.0;0.0;0;0.0;0.0;107.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0.0;128.0;0.0;0.0;0.0;144.0;0.0;0.0;0;0;116;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.68169682267596, 2.433930396204496;88.3;;88.3;Lycée polyvalent Nadar, lycée des métiers de la sécurité de l'industrie et de la relation client;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LP LYCEE DES METIERS;GUSTAVE EIFFEL;PUBLIC;0910632T;542.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;132.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;0.0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.73645299186811, 2.2957665641689506;92.2;;92.2;Lycée professionnel Gustave Eiffel;LYCEE PROFESSIONNEL;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE POLYVALENT;CLEMENT ADER;PUBLIC;0910676R;423.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;183;0;0;7;5;176;0;0;0;85;0;1;13;1;72;0;0;0;48;0;0;5;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;8;0;51;0;0;0;42;0;0;4;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7111370085633, 2.3926976269304268;95.6;100.5;84.6;Lycée polyvalent Clément Ader;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LPO LYCEE DES METIERS;HENRI POINCARE;PUBLIC;0912251C;373.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;118.0;0.0;0;7.0;0.0;81.0;0.0;0.0;0.0;119.0;0.0;0.0;2.0;0.0;87.0;0.0;0.0;0.0;108.0;0.0;0.0;8;0;73;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.70361532889546, 2.237389426947363;106.1;118.8;92.5;Lycée polyvalent Henri Poincare, lycée des métiers de l'aide à la personne;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE POLYVALENT;NIKOLA TESLA;PUBLIC;0912364A;1339.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;421;19;0;76;29;345;0;0;20;248;22;0;56;42;192;0;0;0;35;0;0;7;0;28;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;3;0;67;0;0;0;65;0;0;10;0;55;0;0;0;0;0;0;0;0;0;0;21;207;36;0;51;57;156;0;0;0;45;0;0;9;0;36;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;5;0;64;0;0;0;51;0;0;3;0;48;0;0;0;0;0;0;0;0;0;0;0;48.53430077972147, 1.9901027277715995;115.1;120.8;100.6;Lycée polyvalent Nikola Tesla;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE GENERAL ET TECHNOLOGIQUE;EDMOND MICHELET;PUBLIC;0911961M;1096.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;453;0;0;50;0;400;0;3;0;255;0;0;42;0;212;1;0;0;89;0;0;10;0;77;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;42;2;33;42;153;5;5;0;61;0;0;3;0;56;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.58644961019987, 2.246926963990742;115.7;115.7;;Lycée général et technologique Edmond Michelet;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE GEN.ET TECHNOL.PRIVE;SACRE COEUR;PRIVE;0910824B;534.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;186;0;0;20;0;166;0;0;0;145;0;0;23;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;1;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;0;0;10;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6608288245306, 2.267361700078042;139.5;139.5;;Lycée général et technologique privé du Sacré-Coeur;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE POLYVALENT;NIKOLA TESLA;PUBLIC;0912364A;1315.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;376;15;0;64;25;312;0;0;11;261;20;0;49;31;212;0;0;0;48;0;0;9;0;39;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;10;0;62;0;0;0;48;0;0;3;0;45;0;0;0;0;0;0;0;0;0;0;21;220;42;0;54;63;166;0;0;0;34;0;0;7;0;27;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;4;0;69;0;0;0;64;0;0;10;0;54;0;0;0;0;0;0;0;0;0;0;0;48.53430077972147, 1.9901027277715995;115.1;120.8;100.6;Lycée polyvalent Nikola Tesla;LYCEE POLYVALENT;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE GENERAL ET TECHNOLOGIQUE;JACQUES PREVERT;PUBLIC;0911577V;974.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;340;0;0;47;10;293;0;0;11;192;36;0;22;47;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;43;25;0;3;26;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;198;44;0;39;48;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;22;0;5;22;42;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.68660093974844, 2.2970263276882408;117.8;117.8;;Lycée général et technologique Jacques Prévert;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE GEN.ET TECHNOL.PRIVE;JEANNE D'ARC;PRIVE;0910815S;312.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;113;0;0;38;0;75;0;0;1;108;2;0;22;3;78;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;1;0;27;1;54;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.436052163767634, 2.1580347077546507;127.5;127.5;;Lycée général et technologique privé Jeanne d'Arc;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE GENERAL ET TECHNOLOGIQUE;JEAN-BAPTISTE COROT;PUBLIC;0910627M;2013.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;668;0;0;119;22;547;0;2;6;514;0;0;108;6;403;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;139;0;0;11;1;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;497;0;0;98;26;399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;138;0;0;14;2;123;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.67587403845357, 2.3532040841344024;113.6;113.6;;Lycée général et technologique Jean-Baptiste Corot;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE POLYVALENT PRIVE;NOTRE DAME DE SION;PRIVE;0912117G;672.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;218;0;0;27;21;190;0;1;2;164;0;0;44;2;120;0;0;0;32;0;0;9;0;23;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;4;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;47;0;101;0;0;0;36;0;0;11;0;25;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;2;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.644051039551854, 2.4350475723268343;133.3;133.3;;Lycée général et technologique privé Notre Dame de Sion;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2020;LYCEE GEN.ET TECHNOL.PRIVE;SAINT- LOUIS SAINT-CLEMENT;PRIVE;0910826D;663.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;231;0;0;45;0;186;0;0;0;202;0;0;46;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;195;0;0;28;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;3;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.671031954692324, 2.3716865063713346;131.8;131.8;;Lycée général et technologique privé Saint-Louis Saint-Clément;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
2021;LYCEE GENERAL ET TECHNOLOGIQUE;FUSTEL DE COULANGES;PUBLIC;0910687C;987.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;298;0;0;49;12;235;1;13;8;266;2;1;68;11;197;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;3;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;252;5;0;84;10;165;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;1;0;14;1;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.73404733478106, 2.2658234454840724;120.3;120.3;;Lycée général et technologique Fustel de Coulanges;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;Lycée;https://data.univ-evry.fr/explore/embed/dataset/fr-en-adresse-et-geolocalisation-etablissements-premier-et-second-degre_traite/table/
